ticker,shortName,sector,industry,recommendationMean,numberOfAnalystOpinions,overallRisk,beta,previousClose,trailingEps,forwardEps,trailingPE,forwardPE,pegRatio,bookValue,priceToBook,enterpriseToRevenue,enterpriseToEbitda,ebitdaMargins,profitMargins,earningsGrowth,revenueGrowth,dividendYield,payoutRatio,fiveYearAvgDividendYield,enterpriseValue,freeCashflow,debtToEquity,returnOnAssets,returnOnEquity,quickRatio,currentRatio
TIT.MI,TELECOM ITALIA,Communication Services,Telecom Services,2.4,14,3,1.04542,0.2775,-0.16,-0.01,,-27.65,-1.18,0.679,0.40721646,2.327,7.469,0.31149998,-0.20246,,0.022,,0.0,,37403488256,19525000,174.584,0.010720001,-0.14548,0.466,0.578
ERIC B.ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O2D.F,TELEFONICA DTLD HLDG NA,Communication Services,Telecom Services,,23,7,0.517032,1.711,0.08,0.01,21.575,172.6,,1.953,0.88376856,1.114,6.125,0.18179001,0.02754,0.111,0.079,0.0995,2.25,8.06,9501970432,,84.303,,,,
TEF.MC,"TELEFONICA,S.A.",Communication Services,Telecom Services,2.7,28,4,0.667676,3.603,0.24,0.32,15.0125,11.259375,,4.419,0.8153428,1.595,7.402,0.21552,0.04204,0.77,0.009,0.0833,1.1538,8.14,66209591296,5702624768,150.497,0.02036,0.065560006,0.664,0.89
TNET.BR,TELENET GROUP,Communication Services,Telecom Services,3.0,12,5,0.723694,21.1,7.94,2.93,2.6549118,7.194539,-0.23,-5.915,,2.828,8.253,0.34273,0.06927,,0.089,0.0475,0.5618,,7863815680,563800000,,0.04773,,0.708,0.952
TEL.OL,TELENOR,Communication Services,Telecom Services,2.7,18,8,0.109008,109.2,4.08,7.24,26.75245,15.075968,-1.0,52.695,2.0713542,2.492,8.635,0.28853,0.58025,,0.051,0.080699995,2.2738001,6.29,250860568576,7465999872,134.421,0.054029997,0.16206,0.54,0.588
TEP.PA,TELEPERFORMANCE,Industrials,Specialty Business Services,2.1,16,4,0.64875,114.95,10.81,15.45,10.652174,7.4530745,0.84,62.997,1.8278648,1.155,6.855,0.16845,0.078590006,-0.004,0.004,0.0332,0.3056,,9432892416,886875008,90.645,0.07236,0.17538,1.192,1.288
TELIA.ST,Telia Company AB,Communication Services,Telecom Services,2.9,19,2,0.100681,21.25,-3.88,1.67,,12.742516,1.49,14.905,1.4277089,2.12,7.543,0.28106,-0.16895,-0.48,0.045,0.094,,5.82,197335318528,6714999808,187.958,0.025050001,-0.19860001,0.46,0.814
TEMN.SW,TEMENOS N,Technology,Software—Application,3.2,18,1,0.919,68.14,1.4,3.02,48.27143,22.377483,2.78,7.536,8.967623,6.06,30.217,0.20056,0.12443,0.039,0.004,0.015800001,0.6401,0.82,5795957248,202965504,160.232,0.04891,0.22933,0.418,0.418
TEN.MI,TENARIS,Energy,Oil & Gas Equipment & Services,2.1,10,10,1.628311,15.295,2.4,2.22,6.3104167,6.822072,-5.21,13.236,1.1442279,1.109,3.286,0.33745,0.24747999,0.764,0.455,0.0313,0.16450001,2.72,16423250944,1393817088,5.139,0.15844,0.25726998,2.204,3.708
TRN.MI,TERNA,Utilities,Utilities—Regulated Electric,2.9,16,3,0.479182,7.196,0.44,0.47,16.431818,15.382978,5.52,2.691,2.6867335,7.781,11.485,0.6775,0.28208,0.005,0.14,0.0574,0.71779996,4.12,24006514688,137437504,197.397,0.03719,0.14616,0.708,0.751
TSCO.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGS.OL,TGS ASA,Energy,Oil & Gas Equipment & Services,1.7,6,3,1.311506,148.7,4.52,17.51,31.769913,8.201028,0.0,9.757,14.717639,25.193,49.638,0.50754,0.07546,-0.182,-0.103,0.0378,1.2389,4.36,18487851008,141337120,9.777,0.06647,0.04743,0.663,0.834
HO.PA,THALES,Industrials,Aerospace & Defense,2.2,18,6,0.647236,128.9,5.23,8.88,24.69407,14.543918,1.17,34.126,3.7845044,1.546,12.128,0.12747,0.06678,0.167,0.056,0.0224,0.52639997,1.89,27870666752,1549025024,79.331,0.02902,0.15779,0.643,1.012
TKA.F,THYSSENKRUPP AG,Industrials,Metal Fabrication,2.1,18,2,2.098788,7.082,0.51,1.88,13.470589,3.6542552,0.4,21.575,0.31842408,0.043,1.611,0.02698,0.0083,0.092,-0.123,0.021,0.2941,,1707769728,1358375040,21.036,0.00638,0.0301,1.016,1.83
TOM.OL,TOMRA SYSTEMS,Industrials,Waste Management,3.0,10,8,0.660105,147.3,3.79,5.09,38.390503,28.58546,2.39,22.956,6.3382125,3.457,22.32,0.15487,0.07848,0.3,0.27,0.012,0.4932,,47532130304,-179437504,63.093,0.06922,0.1705,2.3,3.705
TTE.PA,TOTALENERGIES,Energy,Oil & Gas Integrated,2.0,23,2,0.926192,56.76,7.38,8.49,7.6639566,6.6619554,-0.6,46.787,1.2088829,0.69,3.136,0.22014,0.08184,-0.241,-0.268,0.052600004,0.3868,6.03,164798136320,24534999040,48.442,0.08134,0.16893,0.607,1.168
TPK.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TREL B.ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBOX.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRYG.CO,Tryg A/S,Financial Services,Insurance—Diversified,2.1,14,2,0.275548,129.3,5.52,8.78,23.179348,14.572893,0.79,64.012,1.9988439,2.455,13.274,0.18495001,0.10092,1.239,-0.053,0.057600003,0.91120005,3.45,85511233536,-46724624384,17.209,0.029949998,0.08193,0.862,2.297
TUI1.F,TUI AG,,,,,,,6.296,,,,6.4,,,,,,,,,,,,,,,,,,,
UBI.PA,UBISOFT ENTERTAIN,Communication Services,Electronic Gaming & Multimedia,2.7,21,5,0.142694,27.41,-0.99,1.87,,14.411765,4.27,12.096,2.2280095,2.385,-15.013,-0.15885,-0.27239,,-0.212,,0.0,,4326834176,-83312496,166.069,-0.06327,-0.30062,2.757,2.783
UBSG.SW,UBS GROUP N,Financial Services,Banks—Diversified,2.2,19,3,1.074564,20.79,1.68,2.1,12.148809,9.719048,1.02,18.594,1.0976659,1.717,,0.0,0.19323,-0.475,-0.07,0.0235,0.2551,3.69,57955962880,,,0.00598,0.11271,,
UCB.BR,UCB,Healthcare,Biotechnology,2.3,21,3,0.330431,81.42,2.15,4.81,37.404648,16.719334,1.38,47.66,1.6873689,3.5,15.759,0.22207001,0.064569995,-0.22,-0.118,0.0163,0.78239995,1.53,17886048256,479750016,32.028,0.021459999,0.03697,0.664,1.133
UMI.BR,UMICORE,Industrials,Pollution & Treatment Controls,3.0,19,6,1.087812,23.52,2.37,1.81,9.919832,12.988951,-2.25,14.951,1.5724701,0.315,6.933,0.045479998,0.021440001,-0.275,-0.223,0.0328,0.396,1.9,7118200320,-42346876,75.252,0.048010003,0.13581,0.899,1.721
URW.AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UCG.MI,UNICREDIT,Financial Services,Banks—Regional,2.0,,5,1.657456,21.78,3.99,2.19,5.37594,9.79452,0.24,34.075,0.6294938,2.479,,0.0,0.40036,0.284,0.244,0.0442,0.23,,52930478080,,,0.00956,0.1372,,
ULVR.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UBI.MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UN01.F,UNIPER SE  NA O.N.,Utilities,Utilities—Independent Power Producers,,,2,0.985238,6.056,-19.3,,,,,1.615,3.6260061,0.247,4.396,0.05626,0.01328,,-0.597,,0.0,,51929960448,-9284750336,36.106,0.04986,1.51762,0.376,1.2
UTDI.F,UTD.INTERNET AG NA,Communication Services,Telecom Services,,19,7,0.698334,15.98,1.82,2.6,8.758242,6.1307693,,27.794,0.57350504,1.054,5.767,0.18277,0.0514,-0.22,0.022,0.031600002,0.2941,1.64,6368835584,-85905504,56.779,0.046,0.08154,0.655,0.909
UU..LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTG.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPM.HE,UPM-Kymmene Corporation,Basic Materials,Paper & Paper Products,2.1,15,2,0.640802,29.34,2.94,2.26,9.857142,12.823009,4.28,21.242,1.3642783,1.573,8.013,0.19631,0.1137,-0.724,-0.002,0.0515,0.29299998,4.31,18871728128,654625024,31.027,0.06312,0.12066,0.931,1.724
FR.PA,VALEO,Consumer Cyclical,Auto Parts,2.2,18,2,1.743754,17.94,0.94,2.46,18.840425,7.1991863,0.25,14.713,1.2036973,0.44,5.322,0.082729995,0.01819,,0.19,0.021,0.3723,2.59,9611336704,534124992,145.137,0.02131,0.105450004,0.471,0.79
VALMT.HE,Valmet Corporation,Industrials,Specialty Industrial Machinery,2.1,10,6,1.001135,22.54,2.0,2.32,11.21,9.663794,1.06,12.934,1.7334158,0.868,7.29,0.119119994,0.06486,-0.018,0.102,0.0558,0.32990003,,4833293824,271833984,41.248,0.048309997,0.15252,0.65,0.983
VACN.SW,VAT GROUP N,Industrials,Specialty Industrial Machinery,2.7,13,1,1.276305,340.8,10.23,8.31,33.391987,41.107098,646.37,22.152,15.42073,10.317,32.536,0.31709,0.23176001,-0.429,-0.173,0.0176,0.7707,2.33,10835598336,109924496,48.019,0.15675999,0.37772,0.53,1.078
VIE.PA,VEOLIA ENVIRON.,Industrials,Waste Management,2.0,13,2,1.056775,27.47,1.11,2.21,24.702702,12.40724,0.82,11.62,2.3597248,0.896,8.489,0.105550006,0.022060001,1.183,0.127,0.0401,0.7467,,40718753792,3546674944,201.701,0.021949999,0.09668,0.857,0.937
VER.VI,VERBUND AG Kat. A,Utilities,Utilities—Renewable,3.2,12,3,0.884557,74.4,4.98,4.71,15.090362,15.955414,,24.099,3.1183865,2.386,7.323,0.32587,0.17764,1.506,0.556,0.0323,0.38729998,1.17,29379426304,-2562342656,33.327,0.11472999,0.34594002,0.678,1.196
VWS.CO,Vestas Wind Systems A/S,Industrials,Specialty Industrial Machinery,5.0,,2,1.10598,158.5,-6.0,0.3,,519.5333,-2.59,2.956,52.726658,10.251,-312.201,-0.03283,-0.05269,,0.038,,0.0,,153290833920,-793000000,101.193,-0.02001,-0.24189,0.426,1.031
VCT.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIFN.SW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DG.PA,VINCI,Industrials,Engineering & Construction,1.8,21,2,0.950037,101.58,7.47,8.82,13.385542,11.336735,1.73,47.404,2.1093156,1.278,8.43,0.15164,0.06753,0.12,0.139,0.0396,0.5089,2.92,85059895296,6824374784,111.771,0.040560003,0.16724001,0.656,0.878
VMUK.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIS.MC,"VISCOFAN, S.A.",Consumer Cyclical,Packaging & Containers,1.9,12,2,0.300908,58.6,2.97,3.24,19.52862,17.901234,5.34,20.779,2.7912798,2.283,10.714,0.21313,0.10892,-0.005,0.047,0.0327,0.65650004,3.17,2880819200,-63473124,24.537,0.089770004,0.14819999,1.066,2.427
VIV.PA,VIVENDI SE,Communication Services,Entertainment,1.9,14,6,0.877365,8.074,-0.69,0.73,,10.99452,0.32,17.111,0.469055,1.125,11.912,0.09443,-0.13590999,-0.645,0.037,0.031,,2.69,10983194624,-602750016,24.687,0.01153,-0.05071,0.877,1.069
VOD.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VOE.VI,voestalpine AG,Basic Materials,Steel,2.5,15,8,1.454958,27.66,5.48,2.83,5.0072994,9.696114,-0.18,44.567,0.6157022,0.446,3.949,0.11281,0.03586,-0.701,-0.043,0.054899998,0.32790002,3.44,8031110656,774887488,55.65,0.047659997,0.100360006,0.621,1.653
VOW3.F,VOLKSWAGEN AG,Consumer Cyclical,Auto Manufacturers,2.1,27,10,1.253595,114.72,24.91,26.39,4.5612206,4.305419,0.17,305.756,0.3716035,0.811,8.917,0.09094,0.04151,-0.131,0.152,0.0761,0.3659,,245919596544,15807856640,121.419,0.023929998,0.07893,0.758,1.199
VOLV B.ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNA.F,VONOVIA SE,Real Estate,Real Estate Services,2.0,23,2,0.837623,20.14,-3.35,1.9,,10.31579,2.14,33.541,0.58435947,9.882,30.737,0.32151002,-0.97771,,0.365,0.0416,,3.9,63450009600,-394212512,145.753,0.01656,-0.19482,0.393,1.039
WDP.BR,WAREHOUSES DE PAUW,Real Estate,REIT—Industrial,2.7,15,1,0.361847,25.02,1.86,1.44,13.204301,17.055555,2.77,20.076,1.2233512,20.61,25.25,0.81623,-0.19437,-0.944,-0.115,0.039300002,0.4731,2.93,7897070080,235609248,62.692,0.026600001,-0.01685,0.205,0.205
WRT1V.HE,Wärtsilä Corporation,Industrials,Specialty Industrial Machinery,2.6,18,4,1.217638,10.815,0.22,0.71,48.613636,15.06338,1.54,3.429,3.1189852,1.117,16.653,0.06707,0.01779,-0.491,0.033,0.023599999,1.3158001,4.14,6844288000,246624992,47.953,0.033299997,0.05844,0.74,1.146
WEIR.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MF.PA,WENDEL,Financial Services,Asset Management,1.7,6,4,1.28009,84.45,1.51,11.78,54.933773,7.041596,-0.21,64.217,1.291714,0.463,2.818,0.16439,0.02726,-0.918,-0.183,0.0374,0.5704,2.87,3671422976,,,,,,
WTB.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMWH.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIE.VI,Wienerberger AG,Basic Materials,Building Materials,2.5,13,2,1.339515,26.1,5.14,3.07,5.050584,8.456026,-8.39,24.356,1.0658563,0.913,5.106,0.17886999,0.10205,-0.376,-0.187,0.0337,0.2027,,4208140800,46199500,65.289,0.07198,0.19393998,0.569,1.354
WDI.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKL.AS,WOLTERS KLUWER,Industrials,Specialty Business Services,2.4,14,1,0.315291,109.4,4.0,4.8,27.1125,22.593748,2.78,8.166,13.280675,5.255,18.048,0.29114,0.18842,0.097,0.048,0.0171,0.433,1.64,29309820928,1110375040,179.181,0.085930005,0.45360002,0.732,0.754
WLN.PA,WORLDLINE,Technology,Software—Infrastructure,2.2,19,2,1.152157,30.76,0.74,2.9,40.51351,10.337931,0.64,33.206,0.90284884,2.616,14.34,0.18240999,0.0921,,0.11,,0.0,,11997200384,2785762560,33.956,0.024249999,0.02249,0.359,1.062
WPP.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAR.OL,YARA INTERNATIONAL,Basic Materials,Agricultural Inputs,2.8,19,4,0.406131,394.3,38.39,40.06,10.148477,9.725411,0.0,28.183,13.823936,5.305,44.179,0.12008,0.049489997,,-0.383,0.1396,1.3324001,4.27,104307318784,1816499968,62.342,0.05689,0.13077,0.648,1.725
ZAL.F,ZALANDO SE,Consumer Cyclical,Internet Retail,2.4,31,5,1.689629,27.36,0.15,0.93,176.59999,28.48387,0.34,8.539,3.102237,0.672,26.661,0.025190001,0.0038100001,,0.023,,0.0,,6982566400,299562496,77.747,0.01089,0.01877,0.748,1.48
ZURN.SW,ZURICH INSURANCE N,Financial Services,Insurance—Diversified,2.9,16,1,0.599167,407.6,26.38,35.72,15.295679,11.296192,1.77,163.227,2.4720175,1.065,6.57,0.16207,0.104890004,0.082,0.123,0.0584,0.83379996,5.4,48232226816,-14763750400,61.247,0.012259999,0.18718,1.437,3.204
