"Symbol","Description","Local Symbol","IPO Date","Category1","Category2","Category3","GICS Sector","ISIN","SEDOL","Market Cap","Currency","Actions"
"NTAP","NetApp Inc","","02/27/2001","US Equity","Common stocks","Large cap","Information Technology","US64110D1046","2630643","13,161,556,868","USD","Analyze"
"EVRG","Evergy Inc","","06/05/2018","US Equity","Common stocks","Large cap","Utilities","US30034W1062","BFMXGR0","13,120,676,108","USD","Analyze"
"OKTA","Okta Inc Class A","","04/07/2017","US Equity","Common stocks","Large cap","Information Technology","US6792951054","BDFZSP1","12,975,022,308","USD","Analyze"
"LSCC","Lattice Semiconductor Corp","","02/23/2001","US Equity","Common stocks","Large cap","Information Technology","US5184151042","2506658","12,926,311,804","USD","Analyze"
"STX","Seagate Technology Plc","","12/11/2002","US Equity","Common stocks","Large cap","Information Technology","IE00BKVD2N49","BKVD2N4","12,859,616,000","USD","Analyze"
"GLPI","Gaming and Leisure Properties, Inc","","10/14/2013","US Equity","REITs","Large cap","Real Estate","US36467J1088","BFPK4S5","12,732,062,769","USD","Analyze"
"POOL","Pool Corp","","03/01/2001","US Equity","Common stocks","Large cap","Consumer Discretionary","US73278L1052","2781585","12,718,486,682","USD","Analyze"
"RIVN","Rivian Automotive, Inc.  Class A","","11/10/2021","US Equity","Common stocks","Large cap","Consumer Discretionary","US76954A1034","BL98841","12,603,123,328","USD","Analyze"
"LNT","Alliant Energy Corp","","03/17/1980","US Equity","Common stocks","Large cap","Utilities","US0188021085","2973821","12,566,921,601","USD","Analyze"
"CTXS","Citrix Systems Inc","","02/12/2001","US Equity","Common stocks","Large cap","Information Technology","US1773761002","2182553","12,565,596,160","USD","Analyze"
"NLOK","NortonLifeLock Inc.","","06/23/1989","US Equity","Common stocks","Large cap","Information Technology","US6687711084","BJN4XN5","12,375,789,401","USD","Analyze"
"ENTG","Entegris Inc","","02/14/2001","US Equity","Common stocks","Large cap","Information Technology","US29362U1043","2599700","12,197,565,470","USD","Analyze"
"COIN","Coinbase Class A","","11/03/1998","US Equity","Common stocks","Large cap","Financials","US19260Q1076","BMC9P69","12,171,499,263","USD","Analyze"
"WYNN","Wynn Resorts Ltd","","10/25/2002","US Equity","Common stocks","Large cap","Consumer Discretionary","US9831341071","2963811","12,072,992,504","USD","Analyze"
"TRMB","Trimble Inc","","03/08/2001","US Equity","Common stocks","Large cap","Information Technology","US8962391004","2903958","12,024,078,127","USD","Analyze"
"NDSN","Nordson Corp","","02/26/2001","US Equity","Common stocks","Large cap","Industrials","US6556631025","2641838","11,861,037,947","USD","Analyze"
"AKAM","Akamai Technologies Inc","","02/05/2001","US Equity","Common stocks","Large cap","Information Technology","US00971T1016","2507457","11,728,498,340","USD","Analyze"
"BSY","Bentley Systems, Inc Class B","","08/11/1993","US Equity","Common stocks","Large cap","Information Technology","US08265T2087","BMC1PR6","11,507,344,062","USD","Analyze"
"DOCU","Docusign Inc.","","04/27/2018","US Equity","Common stocks","Large cap","Information Technology","US2561631068","BFYT7B7","11,503,452,007","USD","Analyze"
"TECH","Bio-Techne Corp","","03/07/2001","US Equity","Common stocks","Large cap","Health Care","US09073M1045","BSHZ3Q0","11,311,232,384","USD","Analyze"
"SRPT","Sarepta Therapeutics Inc","","01/02/2003","US Equity","Common stocks","Large cap","Health Care","US8036071004","B8DPDT7","11,295,114,396","USD","Analyze"
"LBRDA","Liberty Broadband Corp Series A","","11/04/2014","US Equity","Common stocks","Large cap","Communication Services","US5303071071","BRTLBY3","11,267,247,629","USD","Analyze"
"LBRDK","Liberty Broadband Corp Series C","","11/04/2014","US Equity","Common stocks","Large cap","Communication Services","US5303073051","BRTLC06","11,267,247,629","USD","Analyze"
"WDC","Western Digital Corp","","03/09/2001","US Equity","Common stocks","Large cap","Information Technology","US9581021055","2954699","11,262,498,755","USD","Analyze"
"DOX","Amdocs Ltd","","01/02/2001","US Equity","Common stocks","Large cap","Information Technology","GB0022569080","2256908","11,245,609,314","USD","Analyze"
"CG","Carlyle Group","","05/03/2012","US Equity","Common stocks","Large cap","Financials","US14316J1088","BKRTG56","11,145,101,828","USD","Analyze"
"MTCH","Match Group Inc","","11/19/2015","US Equity","Common stocks","Large cap","Communication Services","US57667L1070","BK80XH9","11,094,744,911","USD","Analyze"
"FIVE","Five Below Inc","","07/19/2012","US Equity","Common stocks","Large cap","Consumer Discretionary","US33829M1018","B85KFY9","11,091,069,889","USD","Analyze"
"VTRS","Viatris Inc.","","11/12/2020","US Equity","Common stocks","Large cap","Health Care","US92556V1061","BMWS3X9","11,010,688,423","USD","Analyze"
"BRKR","Bruker Corp","","02/08/2001","US Equity","Common stocks","Large cap","Health Care","US1167941087","2616137","10,982,779,272","USD","Analyze"
"CHRW","C.H. Robinson Worldwide, Inc.","","02/12/2001","US Equity","Common stocks","Large cap","Industrials","US12541W2098","2116228","10,899,477,403","USD","Analyze"
"ABMD","Abiomed Inc","","01/31/2001","US Equity","Common stocks","Large cap","Health Care","US0036541003","3654100","10,737,233,920","USD","Analyze"
"JKHY","Jack Henry & Associates, Inc.","","02/21/2001","US Equity","Common stocks","Large cap","Information Technology","US4262811015","2469193","10,706,279,836","USD","Analyze"
"HST","Host Hotels & Resorts, Inc","","02/21/2001","US Equity","REITs","Large cap","Real Estate","US44107P1049","2567503","10,602,298,757","USD","Analyze"
"APA","Apache Corp","","02/07/2001","US Equity","Common stocks","Large cap","Energy","US03743Q1085","BNNF1C1","10,575,517,448","USD","Analyze"
"GEN","Gen Digital Inc.","","06/23/1989","US Equity","Common stocks","Large cap","Information Technology","US6687711084","BJN4XN5","10,449,766,835","USD","Analyze"
"ERIE","Erie Indemnity Class A","","02/14/2001","US Equity","Common stocks","Large cap","Financials","US29530P1021","2311711","10,324,180,479","USD","Analyze"
"HSIC","Henry Schein Inc","","11/03/1995","US Equity","Common stocks","Large cap","Health Care","US8064071025","2416962","10,257,181,027","USD","Analyze"
"QRVO","Qorvo, Inc.","","01/02/2015","US Equity","Common stocks","Large cap","Information Technology","US74736K1016","BR9YYP4","10,236,646,241","USD","Analyze"
"GRAB","Grab Holdings Limited - Class A","","12/01/2020","US Equity","Common stocks","Large cap","Industrials","KYG4124C1096","BP6NH40","10,200,866,533","USD","Analyze"
"PCTY","Paylocity Holding Corp","","03/19/2014","US Equity","Common stocks","Large cap","Information Technology","US70438V1061","BKM4N88","10,085,953,500","USD","Analyze"
"OTEX","Open Text Corporation","","08/24/2001","US Equity","Common stocks","Large cap","Information technology","CA6837151068","","10,072,065,172","USD","Analyze"
"UTHR","United Therapeutics Corp","","03/09/2001","US Equity","Common stocks","Large cap","Health Care","US91307C1027","2430412","10,002,083,729","USD","Analyze"
"CHK","Chesapeake Energy Corporation","","02/05/1993","US Equity","Common stocks","Mid cap","Energy","US1651677353","BMZ5LZ5","9,854,754,906","USD","Analyze"
"CHKEL","Chesapeake Energy Corporation - Class C Warrants","","02/10/2021","US Equity","Warrants","Operating Companies","Energy","","","9,854,754,906","USD","Analyze"
"Z","Zillow Group Inc Class C","","08/03/2015","US Equity","Common stocks","Mid cap","Real Estate","US98954M2008","BYXJF62","9,840,385,523","USD","Analyze"
"ZG","Zillow Group Inc Class A","","02/11/2013","US Equity","Common stocks","Mid cap","Real Estate","US98954M1018","BVYJBR3","9,840,385,523","USD","Analyze"
"REG","Regency Centers Corporation","","03/05/2001","US Equity","REITs","Mid cap","Real Estate","US7588491032","2726177","9,711,446,382","USD","Analyze"
"FLEX","Flex Ltd","","08/02/2001","US Equity","Common stocks","Mid cap","Information Technology","SG9999000020","2353058","9,680,198,603","USD","Analyze"
"LECO","Lincoln Electric Holdings Inc","","02/23/2001","US Equity","Common stocks","Mid cap","Industrials","US5339001068","2516851","9,431,492,860","USD","Analyze"
"ZI","ZoomInfo Technologies Inc. - Class A","","06/04/2020","US Equity","Common stocks","Mid cap","Communication Services","US98980F1049","BMWF095","9,416,289,600","USD","Analyze"
"ARCC","Ares Capital Corp","","10/05/2004","US Equity","BDCs","Mid cap","Financials","US01903Q2075","B032FN0","9,361,348,765","USD","Analyze"
"NWS","News Corp Class B","","06/19/2013","US Equity","Common stocks","Mid cap","Communication Services","US65249B2088","BBGVT51","9,329,303,083","USD","Analyze"
"NWSA","News Corp Class A","","06/19/2013","US Equity","Common stocks","Mid cap","Communication Services","US65249B1098","BBGVT40","9,329,303,083","USD","Analyze"
"LOGI","Logitech International SA","","08/31/2001","US Equity","Common stocks","Mid cap","Information Technology","USH504302326","B1921K0","9,318,329,355","USD","Analyze"
"ZNGA","Zynga Inc","","12/16/2011","US Equity","Common stocks","Mid cap","Communication Services","US98986T1088","B79PX49","9,302,868,992","USD","Analyze"
"NBIX","Neurocrine Biosciences Inc","","02/26/2001","US Equity","Common stocks","Mid cap","Health Care","US64125C1099","2623911","9,242,497,204","USD","Analyze"
"MASI","Masimo Corp","","08/08/2007","US Equity","Common stocks","Mid cap","Health Care","US5747951003","B1YWR63","9,174,830,898","USD","Analyze"
"CHDN","Churchill Downs Inc","","03/29/1993","US Equity","Common stocks","Mid cap","Consumer Discretionary","US1714841087","2194105","9,158,102,355","USD","Analyze"
"MANH","Manhattan Associates Inc","","02/26/2001","US Equity","Common stocks","Mid cap","Information Technology","US5627501092","2239471","9,149,410,154","USD","Analyze"
"ALGM","Allegro MicroSystems, Inc.","","10/29/2020","US Equity","Common stocks","Mid cap","Information Technology","US01749D1054","BN4LSB6","9,071,746,845","USD","Analyze"
"CZR","Caesars Entertainment Corp","","02/08/2012","US Equity","Common stocks","Mid cap","Consumer Discretionary","US12769G1004","BMWWGB0","9,056,954,148","USD","Analyze"
"RGEN","Repligen Corp","","03/05/2001","US Equity","Common stocks","Mid cap","Health Care","US7599161095","2731654","9,036,698,499","USD","Analyze"
"AAL","American Airlines Group Inc","","02/11/2013","US Equity","Common stocks","Mid cap","Industrials","US02376R1023","BCV7KT2","8,878,997,960","USD","Analyze"
"LBTYA","Liberty Global Plc Class A","","06/02/2004","US Equity","Common stocks","Mid cap","Communication Services","GB00B8W67662","B8W6766","8,748,563,051","USD","Analyze"
"LBTYB","Liberty Global Plc Class B","","06/08/2004","US Equity","Common stocks","Mid cap","Consumer Discretionary","","","8,748,563,051","USD","Analyze"
"LBTYK","Liberty Global Plc Class C","","08/30/2005","US Equity","Common stocks","Mid cap","Communication Services","GB00B8W67B19","B8W67B1","8,748,563,051","USD","Analyze"
"JAZZ","Jazz Pharmaceuticals Plc","","06/01/2007","US Equity","Common stocks","Mid cap","Health Care","IE00B4Q5ZN47","B4Q5ZN4","8,704,905,054","USD","Analyze"
"CGNX","Cognex Corp","","07/20/1989","US Equity","Common stocks","Mid cap","Information Technology","US1924221039","2208288","8,496,302,119","USD","Analyze"
"FFIV","F5 Networks Inc","","02/16/2001","US Equity","Common stocks","Mid cap","Information Technology","US3156161024","2427599","8,434,926,073","USD","Analyze"
"TW","Tradeweb Markets Inc. - Class A","","01/04/2016","US Equity","Common stocks","Mid cap","Financials","US8926721064","BJXMVK2","8,230,715,786","USD","Analyze"
"IBKR","Interactive Brokers Group Inc","","05/04/2007","US Equity","Common stocks","Mid cap","Financials","US45841N1072","B1WT4X2","8,197,714,446","USD","Analyze"
"RGLD","Royal Gold Inc","","03/05/2001","US Equity","Common stocks","Mid cap","Materials","US7802871084","2755706","8,191,072,046","USD","Analyze"
"PAA","Plains All American Pipeline LP","","03/01/2001","US Equity","MLPs","Mid cap","Energy","US7265031051","2311960","8,066,404,569","USD","Analyze"
"LAMR","Lamar Advertising Company Class A","","01/02/2001","US Equity","REITs","Mid cap","Real Estate","US5128161099","BSPHGN6","8,033,287,266","USD","Analyze"
"MORN","Morningstar Inc","","05/03/2005","US Equity","Common stocks","Mid cap","Financials","US6177001095","B081VR8","7,995,595,199","USD","Analyze"
"FCNCA","First Citizens Bancshares Inc Class A","","02/16/2001","US Equity","Common stocks","Mid cap","Financials","US31946M1036","2355582","7,953,937,573","USD","Analyze"
"FCNCO","First Citizens BancShares, Inc. - 5.625% Non-Cumulative Perpetual Preferred Stock, Series C","","11/08/2019","US Equity","Preferred stocks","Non-convertible","Financials","","","7,953,937,573","USD","Analyze"
"XRAY","Dentsply Sirona Inc","","03/12/2001","US Equity","Common stocks","Mid cap","Health Care","US24906P1093","BYNPPC6","7,916,703,775","USD","Analyze"
"BILI","Bilibili Inc. ADRs","","03/28/2018","US Equity","ADRs","Mid cap","Communication Services","US0900401060","BFNLRN6","7,901,950,320","USD","Analyze"
"DKNG","DraftKings Inc. - Class A","","07/25/2019","US Equity","Common stocks","Mid cap","Consumer Discretionary","US26142V1052","BLDDH12","7,894,497,085","USD","Analyze"
"ESLT","Elbit Systems Ltd.","","09/17/2001","US Equity","Common stocks","Mid cap","Industrials","IL0010811243","2311614","7,824,200,747","USD","Analyze"
"ROKU","Roku Class A","","09/28/2017","US Equity","Common stocks","Mid cap","Communication Services","US77543R1023","BZ1LFG7","7,753,656,418","USD","Analyze"
"CASY","Caseys General Stores Inc","","07/31/2001","US Equity","Common stocks","Mid cap","Consumer Staples","US1475281036","2179414","7,703,266,702","USD","Analyze"
"SWAV","ShockWave Medical, Inc.","","03/07/2019","US Equity","Common stocks","Mid cap","Health Care","US82489T1043","BHLNZ89","7,694,687,395","USD","Analyze"
"TTEK","Tetra Tech Inc","","03/08/2001","US Equity","Common stocks","Mid cap","Industrials","US88162G1031","2883890","7,566,095,659","USD","Analyze"
"EWBC","East West Bancorp Inc","","02/15/2001","US Equity","Common stocks","Mid cap","Financials","US27579R1041","2487407","7,562,027,627","USD","Analyze"
"IRDM","Iridium Communications Inc","","09/24/2009","US Equity","Common stocks","Mid cap","Communication Services","US46269C1027","B2QH310","7,555,155,800","USD","Analyze"
"CROX","Crocs Inc","","02/08/2006","US Equity","Common stocks","Mid cap","Consumer Discretionary","US2270461096","B0T7Z62","7,464,549,364","USD","Analyze"
"SEIC","SEI Investments","","03/05/2001","US Equity","Common stocks","Mid cap","Financials","US7841171033","2793610","7,412,717,538","USD","Analyze"
"CHNGU","Change Healthcare Inc. - Tangible Equity Units","","06/27/2019","US Equity","Units","Mid cap","Health Care","US15912K2096","BKFVFB3","7,396,648,453","USD","Analyze"
"MIDD","Middleby Corp","","08/10/1987","US Equity","Common stocks","Mid cap","Industrials","US5962781010","2590930","7,275,914,320","USD","Analyze"
"CHNG","Change Healthcare Inc.","","06/27/2019","US Equity","Common stocks","Mid cap","Health Care","US15912K1007","BK5CVS5","7,190,654,976","USD","Analyze"
"CAR","Avis Budget Group Inc","","12/30/2010","US Equity","Common stocks","Mid cap","Industrials","US0537741052","B1CL8J2","7,146,929,229","USD","Analyze"
"SAIA","Saia Inc","","09/12/2002","US Equity","Common stocks","Mid cap","Industrials","US78709Y1055","2982399","7,146,025,177","USD","Analyze"
"BZ","Kanzhun Ltd ADRs of Class A","","06/11/2021","US Equity","ADRs","Mid cap","Communication Services","","BM91SH0","7,099,835,425","USD","Analyze"
