"Symbol","Description","Local Symbol","IPO Date","Category1","Category2","Category3","GICS Sector","ISIN","SEDOL","Market Cap","Currency","Actions"
"LN:NLMK","Public Joint Stock Company Novolipetsk Steel","NLMK","12/09/2005","Global Equity","Comon stocks","Developed markets ex-US","Materials","US67011E2046","","0","GBP","Analyze"
"LN:NVTK","PAO NOVATEK","NVTK","07/21/2005","Global Equity","Comon stocks","Developed markets ex-US","Energy","US6698881090","","0","GBP","Analyze"
"LN:ONT","Oxford Nanopore Tech PLC","ONT","09/30/2021","Global Equity","Comon stocks","Developed markets ex-US","Health Care","","","0","GBP","Analyze"
"LN:PHOR","Public Joint-Stock Company PhosAgro","PHOR","07/13/2011","Global Equity","Comon stocks","Developed markets ex-US","Materials","US71922G2093","","0","GBP","Analyze"
"LN:PRSM","Blue Prism Group plc","PRSM","03/18/2016","Global Equity","Common stocks","Developed markets ex-US","Information Technology","GB00BYQ0HV16","BYQ0HV1","0","GBP","Analyze"
"LN:RAV","Raven Russia Ltd","RAV","07/28/2005","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB00B0D5V538","","0","GBP","Analyze"
"LN:RB","Reckitt Benckiser Group plc","RB","01/04/2000","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","GB00B24CGK77","B24CGK7","0","GBP","Analyze"
"LN:RESI","Residential Secure Income plc","RESI","07/12/2017","Global Equity","Comon stocks","Developed markets ex-US","Real Estate","","","0","GBP","Analyze"
"LN:RIGD","Reliance Industries Ltd ADR","RIGD","09/25/1995","Global Equity","Comon stocks","Developed markets ex-US","Energy","","","0","GBP","Analyze"
"LN:RRN","Rolls-Royce Holdings Nil Paid Righ","RRN","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB00BJP49W43","BJP49W4","0","GBP","Analyze"
"LN:SGP","SuperGroup PLC","SGP","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Unknown","","","0","GBP","Analyze"
"LN:SLA","Standard Life Aberdeen plc","SLA","07/10/2006","Global Equity","Common stocks","Developed markets ex-US","Financials","GB00BF8Q6K64","BF8Q6K6","0","GBP","Analyze"
"LN:SN.","Smith &Amp;#38; Nephew Plc Common Stock Gbp 0.2","SN.","05/20/2020","Global Equity","Common stocks","Developed markets ex-US","Health Care","GB0009223206","","0","GBP","Analyze"
"LN:SSA","Sistema Public Joint Stock Financial Corporation","SSA","02/09/2005","Global Equity","Comon stocks","Developed markets ex-US","Communication","US48122U2042","","0","GBP","Analyze"
"LN:SSPN","Ssp Group Nil Paid Rights Plc","SSPN","04/09/2021","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00BNKBD935","BNKBD93","0","GBP","Analyze"
"LN:STOB","Stobart Group Limited","STOB","12/21/2004","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB00B03HDJ73","B03HDJ7","0","GBP","Analyze"
"LN:TBK.LN","Ted Baker Plc","TBK.LN","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00BM8R6L96","BM8R6L9","0","GBP","Analyze"
"LN:TCAN","Tp Icap Nil Paid Rights Plc","TCAN","02/04/2021","Global Equity","Common stocks","Developed markets ex-US","Financials","GB00BMCFLY79","BMCFLY7","0","GBP","Analyze"
"LN:THG","THG Plc","THG","09/16/2020","Global Equity","Comon stocks","Developed markets ex-US","Consumer Discretionary","","","0","GBP","Analyze"
"LN:TUIB","TUI RIGHTS AG","TUIB","10/13/2021","Global Equity","Comon stocks","Developed markets ex-US","Consumer Discretionary","","","0","GBP","Analyze"
"LN:TUID","Tui Rights Ag","TUID","01/14/2021","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","DE000TUAG109","BNBQFJ1","0","GBP","Analyze"
"LN:TW.","Taylor Wimpey Plc Common Stock Gbp 1","TW.","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB0008782301","","0","GBP","Analyze"
"LN:WOSG","Watches Of Switzerland Group PLC","WOSG","05/30/2019","Global Equity","Comon stocks","Developed markets ex-US","Consumer Discretionary","","","0","GBP","Analyze"
"LN:WTBN","Whitbread Nil Paid Rights Plc","WTBN","06/01/2020","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00BMT7VN51","BMT7VN5","0","GBP","Analyze"
