ticker,shortName,sector,industry,recommendationMean,numberOfAnalystOpinions,overallRisk,beta,previousClose,trailingEps,forwardEps,trailingPE,forwardPE,pegRatio,bookValue,priceToBook,enterpriseToRevenue,enterpriseToEbitda,ebitdaMargins,profitMargins,earningsGrowth,revenueGrowth,dividendYield,payoutRatio,fiveYearAvgDividendYield,enterpriseValue,freeCashflow,debtToEquity,returnOnAssets,returnOnEquity,quickRatio,currentRatio
ADI,"Analog Devices, Inc.",Technology,Semiconductors,2.0,25,8,1.154139,181.32,7.04,10.03,25.166193,17.66401,2.82,71.823,2.4667585,7.334,13.956,0.5255,0.28160998,0.289,0.098,0.0194,0.44599998,1.84,94389821440,3731869440,18.691,0.05534,0.099139996,1.056,1.793
ADIL,"Adial Pharmaceuticals, Inc",Healthcare,Biotechnology,2.3,2,,0.937651,3.83,-0.49,-8.37,,-0.43608126,,1.262,2.8922348,,-0.155,0.0,0.0,,,,0.0,,2044622,-6081591,13.459,-0.9221,-2.09586,1.286,1.649
ADM,Archer-Daniels-Midland Company,Consumer Defensive,Farm Products,2.2,14,4,0.82196,82.43,7.5,6.66,10.955999,12.337838,-19.1,46.528,1.7660333,0.529,10.375,0.05094,0.04152,-0.22,-0.077,0.0218,0.22670001,2.65,52790472704,5489500160,38.866,0.043909997,0.16655001,0.411,1.633
ADMA,ADMA Biologics Inc,Healthcare,Biotechnology,1.7,4,7,0.792171,4.54,-0.23,0.12,,37.0,,0.654,6.788991,5.226,-124.548,-0.04196,-0.1936,,0.773,,0.0,,1087585152,-39374316,103.237,-0.03254,-0.30855,2.366,6.346
ADMP,Adamis Pharmaceuticals Corporat,Healthcare,Drug Manufacturers—Specialty & Generic,3.0,,,1.20852,0.9205,-11.33,-0.08,,-9.9175005,,-4.071,,-0.054,0.012,0.0,0.0,,0.259,,0.0,,-274148,-7864601,,-0.74364,-7.84964,0.241,0.583
ADN,"Advent Technologies Holdings, I",Utilities,Utilities—Renewable,1.5,2,,,0.6344,-1.49,-0.09,,-6.888889,,0.686,0.9037901,5.832,-0.843,0.0,0.0,,-0.5,,0.0,,37589528,-30909124,28.51,-0.29716,-1.1743,0.831,2.352
ADNT,Adient plc,Consumer Cyclical,Auto Parts,2.8,7,1,2.790786,39.0,0.13,3.69,293.84616,10.3523035,0.11,23.212,1.6457006,0.385,7.435,0.05184,0.00751,,0.164,,0.0,,5903610880,337124992,109.795,0.03026,0.08254,0.802,1.184
ADNWW,"Advent Technologies Holdings, I",,,,,,,0.1017,,,,,,,,,,,,,,,,,,,,,,,
ADOC,Edoc Acquisition Corp.,Financial Services,Shell Companies,,,,0.02743,11.25,-2.29,,,,,-1.575,,,,0.0,0.0,,,,0.0,,44456472,-529849,,-0.05692,,0.002,0.014
ADOCR,Edoc Acquisition Corp.,,,,,,0.02743,0.135,-0.551,,,,,-1.575,,,,0.0,0.0,,,,,,,-529849,,-0.05692,,0.002,0.014
ADOCW,Edoc Acquisition Corp.,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,
ADP,"Automatic Data Processing, Inc.",Industrials,Staffing & Employment Services,3.0,17,2,0.827502,250.97,7.82,10.02,32.084396,25.039919,2.03,8.515,29.465647,5.819,20.516,0.28362,0.18943001,0.262,0.085,0.0199,0.5834,1.96,104810307584,4785312256,100.909,0.04998,1.0133001,0.119,0.986
ADPT,Adaptive Biotechnologies Corpor,Healthcare,Biotechnology,2.1,8,8,1.178496,6.29,-1.37,-1.01,,-6.158416,-0.23,2.738,2.2717311,3.82,-4.355,-0.87701,-1.00695,,0.121,,0.0,,724206784,-78629248,58.512,-0.14959,-0.41781,4.717,5.001
ADRT,Ault Disruptive Technologies Co,Financial Services,Shell Companies,,,,,11.5,0.14,,82.14286,,,-0.228,,,,0.0,0.0,,,,0.0,,165249344,-1007141,,-0.00765,,0.001,1.001
ADSE,ADS-TEC ENERGY PLC,Industrials,Electrical Equipment & Parts,3.0,3,,0.2855,7.8,-0.47,-0.54,,-13.6851845,,1.652,4.473366,12.497,-10.027,-1.24635,-0.71532,,0.406,,0.0,,330286272,-53332248,4.306,-0.15667,-0.21285999,1.164,2.484
ADSEW,ADS-TEC ENERGY PLC Warrant,,,,,,,0.8475,,,,,,,,,,,,,,,,,,,,,,,
ADSK,"Autodesk, Inc.",Technology,Software—Application,2.1,22,1,1.517838,209.53,3.86,8.37,52.759068,24.330944,1.95,4.192,48.580627,8.636,40.55,0.21297,0.16418,0.118,0.085,,0.0,,44078387200,1928375040,299.22,0.074,1.0620999,0.627,0.722
ADT,ADT Inc.,Industrials,Security & Protection Services,2.5,6,8,1.708001,6.4,0.03,0.51,214.33333,12.607843,4.02,3.639,1.766969,2.409,6.049,0.39821,-0.00575,0.001,-0.005,0.0214,,1.86,15548642304,569801344,295.726,0.03692,-0.011089999,0.379,0.671
ADTH,"AdTheorent Holding Company, Inc",Communication Services,Advertising Agencies,2.0,5,8,0.922791,1.4,0.72,0.06,1.9166666,23.0,-1.39,1.838,0.7508161,0.348,6.894,0.050430004,0.101239994,-0.855,-0.115,,0.0,,55493808,12022250,4.226,-0.0008,0.108430006,6.705,7.286
ADTHW,,,,,,,,0.0845,,,0.19354838,,,,,,,,,,,,,,,,,,,,
ADTN,"ADTRAN Holdings, Inc.",Technology,Communication Equipment,2.1,4,5,1.391063,8.13,-0.45,0.61,,13.262295,-24.97,9.985,0.81021535,0.877,-45.519,-0.01926,-0.052470002,,0.903,0.044299997,,2.6,1183805952,-214584000,18.873,-0.07742,-0.10983,0.784,1.668
ADTX,"Aditxt, Inc.",Healthcare,Biotechnology,3.0,1,,,0.305,-9.59,-12.32,,-0.02465909,,1.209,0.25128204,,,0.0,0.0,,,,0.0,,1468178,,,,,,
ADUS,Addus HomeCare Corporation,Healthcare,Medical Care Facilities,1.3,6,6,0.848285,96.3,3.09,4.73,30.229776,19.748415,1.47,41.637,2.2434373,1.545,16.162,0.09562001,0.05388,0.3,0.097,,0.0,,1544056576,78851504,19.997,0.054,0.085030004,1.407,1.552
ADV,Advantage Solutions Inc.,Communication Services,Advertising Agencies,3.0,3,8,1.618014,2.76,-4.7,0.58,,4.775862,50.17,3.381,0.8192842,0.661,7.827,0.08447,-0.34719002,,0.057,,0.0,,2778682368,252152752,164.953,0.01559,-0.76435,1.721,1.881
ADVM,"Adverum Biotechnologies, Inc.",Healthcare,Biotechnology,2.0,4,7,0.847592,1.79,-1.24,-1.0,,-1.71,,1.299,1.3163972,33.999,-0.965,0.0,0.0,,,,0.0,,122397048,-59839500,69.499,-0.27067,-0.71112,3.177,3.305
ADVWW,Advantage Solutions Inc.,,,,,,,0.2133,,,,,,,,,,,,,,,,,,,,,,,
ADX,Adams Diversified Equity Fund I,Financial Services,Asset Management,,,,0.965708,17.26,-3.99,,,,,19.996,0.86017203,59.112,,0.0,10.77975,,0.016,0.0116,0.3397,6.28,2077159040,,,0.00612,0.1671,0.725,1.007
ADXN,Addex Therapeutics Ltd,Healthcare,Biotechnology,,,,1.635881,0.533,-2.36,,,,,0.492,1.0813007,-0.137,0.023,0.0,0.0,,2.39,,0.0,,-294224,-6022722,3.796,-0.77351,-1.9773599,2.827,3.203
AE,"Adams Resources & Energy, Inc.",Energy,Oil & Gas Refining & Marketing,1.5,2,,0.866297,35.0,-1.33,0.96,,36.489582,,36.186,0.9680539,0.048,6.431,0.0074,-0.00217,-0.429,-0.37,0.0274,,3.02,136789968,30276250,62.199,-0.00838,-0.04824,0.89,1.091
AEAE,AltEnergy Acquisition Corp.,Financial Services,Shell Companies,,,,,10.46,0.25,,41.84,,,-0.345,,,,0.0,0.0,-0.781,,,0.0,,78536256,254875,,-0.00429,,0.059,0.271
AEAEW,ALTENERGY ACQUISITION CORP C/WT,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,
AEE,Ameren Corporation,Utilities,Utilities—Regulated Electric,2.2,12,6,0.445098,78.76,4.17,4.69,19.071941,16.957355,3.08,40.719,1.9531422,4.708,11.989,0.39270002,0.14146,0.125,0.022,0.0311,0.5714,2.6,37141082112,-1400999936,147.857,0.029140001,0.107609995,0.287,0.623
AEF,27762,Financial Services,Asset Management,,,,0.939037,5.1,-2.48,,,,,5.776,0.8777701,26.719,,0.0,0.0,,-0.224,0.0789,,4.91,311964640,495330,18.761,0.01107,-0.34319,0.014,0.015
AEFC,Aegon Funding Company LLC 5.10%,,,,,,,21.22,,,,,,,,,,,,,,,,,,,,,,,
AEG,AEGON N.V.,Financial Services,Insurance—Diversified,2.5,1,1,1.258894,5.37,-0.48,0.64,,8.375,-0.01,5.825,0.92017174,-0.519,-4.327,0.0,0.0,,,0.0435,,5.39,6690257920,-2214500096,67.837,-0.00239,-0.05074,0.172,1.083
AEHL,Antelope Enterprise Holdings Li,Industrials,Building Products & Equipment,,,,0.783512,0.81,-0.16,,,,,0.13,6.2307696,0.066,-2.286,-0.02883,-0.20226999,,,,0.0,,18876062,53709376,163.202,-0.036960002,-0.20171,0.195,1.147
AEHR,Aehr Test Systems,Technology,Semiconductor Equipment & Materials,1.5,1,,2.014547,43.63,0.53,1.49,79.43396,28.255032,2.34,2.66,15.827066,17.781,83.555,0.21281,0.22409001,0.023,0.098,,0.0,,1155085440,,8.333,0.10418,0.22999,3.955,5.459
AEI,Alset Inc.,Real Estate,Real Estate—Development,2.5,2,10,,1.37,-5.38,,,,,18.545,0.07117822,,,0.0,0.0,,,,0.0,,12190357,,,,,,
AEIS,"Advanced Energy Industries, Inc",Industrials,Electrical Equipment & Parts,2.4,7,3,1.564253,112.97,5.21,5.99,21.449137,18.656094,2.42,29.888,3.7389588,2.283,14.855,0.15371999,0.095249996,-0.396,-0.058,0.0036000002,0.084,,4218794240,86813000,41.476,0.07171,0.17503001,2.354,3.801
AEL,American Equity Investment Life,Financial Services,Insurance—Life,3.0,6,6,0.956356,53.43,4.03,6.82,13.208436,7.804985,0.31,32.953,1.6153309,0.022,0.332,0.06543,-0.00842,-0.459,5.735,,2.1176,1.01,57996348,72947624,33.436,0.0014,-0.00685,0.8,1.057
AEM,Agnico Eagle Mines Limited,Basic Materials,Gold,1.7,17,10,0.804987,46.88,5.08,2.23,9.041339,20.596413,-31.0,40.321,1.1391087,4.025,9.04,0.44529,0.39663,0.044,0.087,0.0348,0.3206,1.94,24402702336,618043072,10.602,0.03507,0.13276,0.611,2.097
AEMD,"Aethlon Medical, Inc.",Healthcare,Medical Devices,2.5,2,,,0.331,-0.56,-0.7,,-0.43971428,,0.57,0.54,-8.143,0.385,0.0,0.0,,,,0.0,,-4676188,-6799596,8.73,-0.47068,-0.88521004,7.08,7.305
AENT,Alliance Entertainment Holding ,Communication Services,Entertainment,,,,0.051569,2.01,0.04,,51.5,,,1.708,1.206089,0.208,-11.353,-0.01832,-0.030079998,,-0.289,,0.0,,244726368,43209124,172.079,-0.04018,-0.35391,0.274,0.856
AENTW,Adara Acquisition Corp. Redeema,Communication Services,Entertainment,,,,0.051569,0.0377,,,,,,1.708,0.022248244,,,-0.01832,-0.030079998,,-0.289,,,,,43209124,172.079,-0.04018,-0.35391,0.274,0.856
AENZ,Aenza S.A.A.,Industrials,Engineering & Construction,3.0,,,0.475287,1.91,-1.3,,,,,13.14,0.14232115,0.299,76.524,0.00391,-0.10802,,-0.012,,0.0,,1270066432,-100280752,135.936,-0.00364,-0.24204999,0.769,1.013
AEO,"American Eagle Outfitters, Inc.",Consumer Cyclical,Apparel Retail,2.9,13,3,1.551091,15.96,0.57,1.12,27.807018,14.151786,1.23,8.2,1.9329269,0.867,8.82,0.09834,0.0223,-0.412,0.025,0.0252,0.4912,3.12,4350467584,190431120,82.686,0.04873,0.07452,0.526,1.577
AEON,"AEON Biopharma, Inc.",Healthcare,Biotechnology,,,,-0.20824,4.11,-2.24,,,,,-2.071,,,-18.361,0.0,0.0,,,,0.0,,887937536,-18447124,,-3.51669,,0.118,0.119
AEP,American Electric Power Company,Utilities,Utilities—Regulated Electric,2.5,15,6,0.450987,79.1,3.85,5.6,20.568832,14.141072,2.89,46.397,1.7067915,4.374,12.511,0.34964,0.102010004,-0.01,-0.058,0.0419,0.85160005,3.31,85171691520,-4120962560,185.13,0.02495,0.08191,0.233,0.606
AER,AerCap Holdings N.V.,Industrials,Rental & Leasing Services,1.6,8,6,1.98753,61.95,7.02,9.83,8.760684,6.256358,1.25,71.458,0.8606454,8.122,16.409,0.49495,0.25546,0.514,0.179,,0.0,,59131187200,-1612321664,283.019,0.03199,0.11879,1.199,1.785
AES,The AES Corporation,Utilities,Utilities—Diversified,2.1,8,3,0.940422,18.0,-0.77,1.92,,9.588542,1.52,2.471,7.450425,3.237,12.388,0.26133,-0.02856,,-0.017,0.0337,,2.94,41931980800,-3516000000,438.945,0.037320003,-0.061290003,0.491,0.945
AESC,The AES Corporation Corporate,Utilities,Utilities—Diversified,,,3,0.940422,71.59,-0.223,,,,,2.471,29.550789,6.191,23.689,0.26133,-0.02856,,-0.017,,,,80187891712,-3516000000,438.945,0.037320003,-0.061290003,0.491,0.945
AESI,Atlas Energy Solutions Inc.,Energy,Oil & Gas Equipment & Services,1.6,10,,,20.95,1.37,3.36,15.583941,6.354167,-27.37,1.342,15.909091,2.974,5.619,0.5293,0.4314,3.464,0.232,0.0395,0.1766,,1804507904,18793876,19.979,0.19523,0.40502,3.028,3.217
AEVA,"Aeva Technologies, Inc.",Consumer Cyclical,Auto Parts,2.0,5,9,1.117572,1.02,-0.66,-0.68,,-1.5735295,-0.08,1.239,0.8635997,-4.893,0.11,0.0,0.0,,-0.502,,0.0,,-16896298,-65010500,2.192,-0.27857,-0.44836,18.027,18.612
AEY,"ADDvantage Technologies Group, ",Technology,Electronics & Computer Distribution,,,,,0.385,-0.07,,,,,0.852,0.49248827,,,0.0,0.0,,,,0.0,,5929801,,,,,,
AEYE,"AudioEye, Inc.",Technology,Software—Application,2.0,2,,1.037409,4.82,-0.77,-0.43,,-10.976744,,0.707,6.6760955,1.687,-8.758,-0.19262,-0.26383,,0.035,,0.0,,52373756,1907375,11.565,-0.18066,-0.76792,0.769,0.814
AEZS,Aeterna Zentaris Inc.,Healthcare,Biotechnology,,,,1.72254,2.9,-5.05,-3.15,,-0.89841264,,5.988,0.47261187,-3.236,1.896,-1.70673,-2.5969698,,,,0.0,,-28213870,-9392375,0.791,-0.15753001,-0.54317003,10.587,11.257
AFAR,Aura FAT Projects Acquisition C,Financial Services,Shell Companies,,,,,10.75,0.23,,46.73913,,,-0.313,,,,0.0,0.0,,,,0.0,,155155424,,,,,0.046,0.279
AFARW,Aura FAT Projects Acquisition C,,,,,,,0.0226,,,,,,,,,,,,,,,,,,,,,,,
AFB,AllianceBernstein National Muni,Financial Services,Asset Management,,,,0.379286,10.39,-0.1,,,,,12.401,0.8354165,21.825,,0.0,-0.12537,,-0.027,0.0379,,4.46,530746752,-8811665,65.109,0.02089,-0.00836,7.989,7.989
AFBI,"Affinity Bancshares, Inc.",Financial Services,Banks—Regional,,,,0.37028,14.03,1.06,,13.462265,,,18.341,0.7780383,0.893,,0.0,0.22458,-0.111,-0.027,,0.0,,27323108,,,0.00836,0.058909997,,
AFCG,"AFC Gamma, Inc.",Real Estate,REIT—Specialty,2.2,5,8,1.046711,12.83,1.76,2.18,7.1477275,5.770642,,16.635,0.75623685,4.174,,0.0,0.58061004,0.035,-0.033,0.1526,1.2135,,262992560,,25.774,0.08011,0.10782,17.465,17.492
AFG,"American Financial Group, Inc.",Financial Services,Insurance—Property & Casualty,2.5,3,3,0.815379,111.95,9.62,11.79,11.760915,9.596268,3.96,47.055,2.4044204,1.438,8.133,0.17676,0.11928,0.194,0.164,0.0225,0.245,1.78,10280473600,552124992,42.7,0.02577,0.21166,0.75,1.816
AFGB,"American Financial Group, Inc. ",,,,,,,23.2,,,,,,,,,,,,,,,,,,,,,,,
AFGC,"American Financial Group, Inc. ",,,,,,,20.28,,,,,,,,,,,,,,,,,,,,,,,
AFGD,"American Financial Group, Inc. ",,,,,,,21.81,,,,,,,,,,,,,,,,,,,,,,,
AFGE,"American Financial Group, Inc. ",,,,,,,17.42,,,,,,,,,,,,,,,,,,,,,,,
AFIB,"Acutus Medical, Inc.",Healthcare,Medical Devices,2.3,2,,0.819439,0.614,-0.53,-1.78,,-0.32910112,,1.498,0.39105472,0.078,-0.02,0.0,-2.21313,,0.298,,0.0,,1402972,-49593876,88.656,-0.39374,-0.66413003,3.457,4.791
AFL,AFLAC Incorporated,Financial Services,Insurance—Life,2.7,14,5,0.936612,75.73,6.93,6.16,10.942281,12.310065,2.11,34.295,2.2111096,2.632,9.94,0.26477,0.24134001,0.249,-0.027,0.0222,0.2198,2.39,49969758208,-3617374976,60.458,0.02339,0.19569999,0.988,1.274
AFMD,Affimed N.V.,Healthcare,Biotechnology,1.9,9,5,2.343609,0.5574,-0.73,-0.68,,-0.7735294,,0.662,0.794562,-0.771,0.242,0.0,0.0,,-0.721,,0.0,,-26257510,-73219128,15.412,-0.34448,-0.76305,4.721,5.054
AFRI,Forafric Global PLC,Consumer Defensive,Farm Products,,,,0.481537,10.99,-0.72,,,,,1.416,7.761299,1.65,128.736,0.01282,-0.06601,,-0.115,,0.0,,478126944,-16210375,448.13,-0.0029300002,-0.41401002,0.422,0.603
AFRIW,Forafric Global PLC Warrants,,,,,,,0.955,,,,,,,,,,,,,,,,,,,,,,,
AFRM,"Affirm Holdings, Inc.",Technology,Software—Infrastructure,3.2,19,9,3.121176,14.5,-3.43,-2.92,,-4.9212327,0.12,8.522,1.6862239,5.276,-7.945,-0.66405,-0.64115995,,0.074,,0.0,,7947478016,-197616496,191.805,-0.1029,-0.37969002,14.959,20.197
AFT,Apollo Senior Floating Rate Fun,Financial Services,Asset Management,1.0,,,0.49567,13.16,-1.17,,,,,14.192,0.9265783,11.769,,0.0,-0.69195,0.785,0.561,0.1145,,7.66,308478272,-3507825,58.708,0.03159,-0.076009996,1.826,1.848
AFYA,Afya Limited,Consumer Defensive,Education & Training Services,2.2,6,,0.926721,15.1,0.92,1.54,15.923912,9.512987,10.15,36.887,0.39715886,1.413,4.106,0.34403,0.14401,-0.126,0.254,,0.0,,3493139456,337829504,84.536,0.06145,0.117139995,1.034,1.084
AG,First Majestic Silver Corp.,Basic Materials,Silver,2.3,3,9,0.98424,5.89,-0.81,0.41,,14.121951,2.47,4.798,1.2067529,2.927,29.674,0.098620005,-0.25459,,-0.08,0.0033000002,,,1789857664,-19686124,18.514,-0.05235,-0.11363,1.957,2.888
AGAC,African Gold Acquisition Corpor,Financial Services,Shell Companies,,,,0.028774,10.68,-0.03,,,,,-0.432,,,,0.0,0.0,-0.484,,,0.0,,552257152,,,,,3.213,5.896
AGAE,Allied Gaming & Entertainment I,Communication Services,Entertainment,3.0,,,,1.0,-0.23,,,,,2.233,0.4422302,-4.36,4.662,-0.93524003,-0.82394,,1.823,,0.0,,-31583916,,8.595,-0.05505,-0.06813,20.863,20.925
AGBA,AGBA Group Holding Limited,Financial Services,Capital Markets,,,,,0.8,-0.92,,,,,0.037,23.35135,1.371,-1.559,-0.87966,-1.0465,,3.248,,0.0,,73172008,-20384712,745.751,-0.31114,-3.23784,0.108,0.555
AGBAW,AGBA Acquisition Limited,,,,,,,0.0454,,,,,,,,,,,,,,,,,,,,,,,
AGCO,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery,2.1,14,1,1.37409,121.26,12.95,15.03,9.30193,8.014638,1.34,55.275,2.1792853,0.776,5.628,0.13785,0.07843,0.797,0.298,0.0095999995,0.0681,0.79,10998813696,439162496,59.002,0.09884,0.29563,0.504,1.568
AGD,Aberdeen Global Dynamic Dividen,,,,,,,9.37,,,,,,,,,,,,,,,,,,,,,,,
AGE,"AgeX Therapeutics, Inc.",Healthcare,Biotechnology,,,,1.715343,0.768,-0.29,,,,,-0.524,,1533.894,-8.609,0.0,0.0,,1.0,,0.0,,59821868,-3512625,,-0.58052,,0.013,0.078
AGEN,Agenus Inc.,Healthcare,Biotechnology,1.4,4,6,1.416349,1.35,-0.78,-0.71,,-1.774648,,-0.254,,4.376,-2.179,-2.00841,-2.6429098,,0.209,,0.0,,434765440,-94765248,,-0.31062,,0.78,0.837
AGFY,Agrify Corporation,Industrials,Engineering & Construction,2.0,1,10,1.962745,2.64,-1259.42,-3.26,,-0.73312885,,260.32,0.009181008,0.421,-0.514,-0.81952006,-2.08402,,-0.554,,0.0,,32676726,-55274376,95.429,-0.31069002,-1.90297,0.185,1.527
AGI,Alamos Gold Inc.,Basic Materials,Gold,2.2,5,5,1.010028,11.41,0.23,0.56,49.130436,20.178572,-1.6,7.202,1.5690086,4.583,9.911,0.46242002,0.16983,10.628,0.365,0.0086,0.2439,0.84,4390418432,49325000,0.014,0.04291,0.05861,1.153,2.523
AGIL,"AgileThought, Inc.",Technology,Information Technology Services,2.0,4,,,0.56,-1.06,-0.14,,-3.9992857,,1.738,0.32215187,,,0.0,0.0,,,,0.0,,26656636,,,,,,
AGILW,,,,,,,,0.0421,,,,,,,,,,,,,,,,,,,,,,,
AGIO,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,2.1,6,5,0.952892,27.75,-3.78,-5.11,,-5.225049,-0.11,17.3,1.5433527,45.821,-2.514,0.0,0.0,,0.202,,0.0,,923145728,-182100368,8.187,-0.20030001,-0.20116,12.782,13.733
AGL,"agilon health, inc.",Healthcare,Medical Care Facilities,1.7,14,8,0.984409,18.28,-0.23,0.08,,223.12502,0.16,2.171,8.222017,1.828,-63.944,-0.02859,-0.02394,,0.715,,0.0,,6708076032,-93651504,5.795,-0.03636,-0.08861,1.466,1.501
AGLE,"Aeglea BioTherapeutics, Inc.",Healthcare,Biotechnology,2.3,3,,,0.468,-0.82,-0.29,,-1.5931035,,-2.56,,-150.062,0.859,0.0,0.0,,0.101,,0.0,,-184275872,88206376,,-0.7708,,1.021,1.033
AGM,Federal Agricultural Mortgage C,Financial Services,Credit Services,1.5,2,7,1.064426,174.53,13.47,15.98,12.84484,10.827285,1.06,79.548,2.175039,87.824,,0.0,0.57164,0.146,0.148,0.0252,0.2943,3.46,27513708544,,1935.043,0.0066799996,0.13997,1.34,1.37
AGMH,AGM Group Holdings Inc.,Technology,Computer Hardware,,,,1.315206,1.67,0.81,,2.074074,,,1.459,1.1514736,0.266,1.561,0.17056999,0.12398,,,,0.0,,39999820,-14913175,25.428,0.22141,0.96818,0.636,1.339
AGNC,AGNC Investment Corp.,Real Estate,REIT—Mortgage,2.4,10,2,1.223761,9.61,-1.43,2.13,,4.4835677,-2.15,10.35,0.9227053,378.675,,0.0,0.27778,,,0.1443,,12.04,40896860160,,536.088,0.00049,0.00377,0.173,0.19
AGNCL,AGNC Investment Corp. - Deposit,Real Estate,REIT—Mortgage,,,2,1.223761,22.26,,,,,,10.35,2.1652174,449.552,,0.0,0.27778,,,0.0846,,,48551620608,,536.088,0.00049,0.00377,0.173,0.19
AGNCM,AGNC Investment Corp. - Deposit,Real Estate,REIT—Mortgage,,,2,1.223761,22.925,-1.86,,,,,10.35,2.1893718,451.685,,0.0,0.27778,,,0.0754,,,48781930496,,536.088,0.00049,0.00377,0.173,0.19
AGNCN,AGNC Investment Corp. - Deposit,Real Estate,REIT—Mortgage,,,2,1.223761,25.58,-1.86,,,,,10.35,2.4589372,465.714,,0.0,0.27778,,,0.1022,,7.18,50297122816,,536.088,0.00049,0.00377,0.173,0.19
AGNCO,AGNC Investment Corp. - Deposit,Real Estate,REIT—Mortgage,,,2,1.223761,23.27,-1.86,,,,,10.35,2.2541063,453.929,,0.0,0.27778,,,0.0699,,,49024360448,,536.088,0.00049,0.00377,0.173,0.19
AGNCP,AGNC Investment Corp. - Deposit,Real Estate,REIT—Mortgage,,,2,1.223761,21.2,-1.86,,,,,10.35,2.058937,441.639,,0.0,0.27778,,,0.073,,,47697051648,,536.088,0.00049,0.00377,0.173,0.19
AGO,Assured Guaranty Ltd.,Financial Services,Insurance—Specialty,1.8,4,2,1.104953,59.04,2.28,4.9,25.789474,12.0,5.17,89.71,0.65544534,3.826,9.852,0.38830003,0.36374,,1.063,0.019,0.21069999,1.9,3271014912,-1098375040,34.28,0.01201,0.05625,1.024,1.1
AGR,"Avangrid, Inc.",Utilities,Utilities—Regulated Electric,3.2,6,3,0.438171,34.18,1.75,2.35,19.697144,14.668086,-11.96,50.374,0.6842816,3.091,13.985,0.22102,0.07231,-0.538,-0.115,0.0506,1.1733,3.75,24879892480,-1903500032,51.46,0.00994,0.02444,0.304,0.591
AGRI,AgriFORCE  Growing Systems Ltd.,Consumer Defensive,Farm Products,2.0,1,,0.995004,0.1177,-0.53,0.25,,0.4864,,0.322,0.37763977,,-0.921,0.0,0.0,,,,0.0,,10324621,6373312,91.553,-0.31839,-1.19138,0.152,0.212
AGRIW,AgriFORCE  Growing Systems Ltd. Warrant,Consumer Defensive,Farm Products,,,,0.995004,0.024,-0.76,,,,,0.322,0.04627329,,,0.0,0.0,,,,,,,6373312,91.553,-0.31839,-1.19138,0.152,0.212
AGRO,Adecoagro S.A.,Consumer Defensive,Farm Products,2.6,6,9,1.011084,9.55,0.6,1.11,15.716666,8.495496,-19.17,10.836,0.8702473,1.649,5.689,0.28988,0.04789,-0.651,0.193,0.0341,0.5236,,2288308224,45321376,110.289,0.04192,0.05598,0.451,1.792
AGRX,"Agile Therapeutics, Inc.",Healthcare,Drug Manufacturers—Specialty & Generic,3.0,1,8,,2.2,99.14,-11.0,0.021081299,-0.19,,-7.387,,0.221,-0.14,-1.57892,-1.1681501,,1.588,,0.0,,3600811,,,-0.72398,,0.473,0.761
AGS,"PlayAGS, Inc.",Consumer Cyclical,Gambling,1.7,5,9,2.361967,6.96,0.11,0.2,62.0,34.1,2.56,1.621,4.207279,2.357,5.903,0.39926997,0.01061,-0.5,0.173,,0.0,,784803392,-4571375,922.582,0.047020003,0.07208,2.196,3.12
AGTI,"Agiliti, Inc.",Healthcare,Health Information Services,2.6,6,6,1.032559,11.14,0.1,0.61,102.1,16.737705,0.13,7.069,1.4443345,2.234,9.839,0.22705,0.00377,,0.062,,0.0,,2555325440,77775248,124.691,0.02246,0.00487,1.296,1.82
AGX,"Argan, Inc.",Industrials,Engineering & Construction,2.0,2,5,0.5885,40.18,1.99,3.73,20.150753,10.7506695,1.46,20.72,1.9353281,0.492,5.704,0.086210005,0.06047,-0.686,0.034,0.0249,0.5025,2.45,225462864,6670875,1.667,0.04664,0.10114,2.073,2.209
AGYS,"Agilysys, Inc.",Technology,Software—Application,1.6,5,4,0.875303,72.62,0.44,1.25,160.97728,56.664,1626.4,4.465,15.863381,8.366,113.283,0.073850006,0.06336,-0.6,0.18,,0.0,,1728585984,20752624,19.729,0.03232,0.092530005,1.826,2.022
AHCO,AdaptHealth Corp.,Healthcare,Medical Devices,1.9,10,8,0.867972,13.47,0.19,0.9,70.89474,14.966667,0.89,16.381,0.8222941,1.328,7.003,0.18961,0.01406,0.0,0.09,,0.0,,4082633728,30280876,105.773,0.02345,0.02191,0.911,1.241
AHG,Akso Health Group,Healthcare,Medical Distribution,,,,0.927952,0.3,-0.57,,,,,0.382,0.79633504,0.67,-0.62,-1.08094,-0.10317001,,,,0.0,,8831738,11537612,109.578,-0.21417,-1.23872,1.344,1.761
AHH,"Armada Hoffler Properties, Inc.",Real Estate,REIT—Diversified,1.7,6,3,0.957741,11.47,0.86,0.42,13.325582,27.285715,6.74,6.785,1.6890199,4.381,17.831,0.24572,0.098979995,-0.581,0.598,0.068,1.125,5.47,2530529792,134730496,157.596,0.018860001,0.087340005,3.226,4.255
AHI,Advanced Health Intelligence Lt,Technology,Software—Application,2.0,1,,1.28009,4.13,-2.48,,,,,0.896,4.285714,61.632,-2.265,0.0,0.0,,0.747,,0.0,,30421438,-6052770,33.355,-0.59922004,-0.98272,0.56,0.896
