"Symbol","Description","Local Symbol","IPO Date","Category1","Category2","Category3","GICS Sector","ISIN","SEDOL","Market Cap","Currency","Actions"
"PH","Parker-Hannifin Corp","","03/02/2001","US Equity","Common stocks","Large cap","Industrials","US7010941042","2671501","41,099,001,333","USD","Analyze"
"TWTR","Twitter Inc","","11/07/2013","US Equity","Common stocks","Large cap","Communication Services","US90184L1026","BFLR866","41,093,718,362","USD","Analyze"
"ADM","Archer-Daniels-Midland Company","","02/06/2001","US Equity","Common stocks","Large cap","Consumer Staples","US0394831020","2047317","41,054,425,246","USD","Analyze"
"WDS","Woodside Energy Group Limited ADRs","","07/09/2007","US Equity","ADRs","Large cap","Energy","","","40,918,057,565","USD","Analyze"
"BBVA","Banco Bilbao Vizcaya Argentaria SA ADRs","","01/02/2003","US Equity","ADRs","Large cap","Financials","ES0113211835","5501906","40,884,190,304","USD","Analyze"
"ABEV","Ambev SA ADRs","","11/11/2013","US Equity","ADRs","Large cap","Consumer Staples","US02319V1035","BG804F6","40,793,061,644","USD","Analyze"
"CTVA","Corteva, Inc.","","05/24/2019","US Equity","Common stocks","Large cap","Materials","US22052L1044","BK73B42","40,483,113,967","USD","Analyze"
"RSG","Republic Services Inc","","03/06/2001","US Equity","Common stocks","Large cap","Industrials","US7607591002","2262530","40,440,329,071","USD","Analyze"
"BCE","BCE, Inc.","","09/07/2001","US Equity","Common stocks","Large cap","Communication Services","CA05534B7604","B188TH2","40,070,498,528","USD","Analyze"
"STZ","Constellation Brands Class A","","03/07/2001","US Equity","Common stocks","Large cap","Consumer Staples","US21036P1084","2170473","39,665,272,103","USD","Analyze"
"TEL","TE Connectivity Ltd","","06/14/2007","US Equity","Common stocks","Large cap","Information Technology","CH0102993182","B62B7C3","39,604,545,492","USD","Analyze"
"SU","Suncor Energy  Inc.","","08/27/2001","US Equity","Common stocks","Large cap","Energy","CA8672241079","","39,439,715,703","USD","Analyze"
"O","Realty Income Corporation","","02/28/2001","US Equity","REITs","Large cap","Real Estate","US7561091049","2724193","39,149,074,099","USD","Analyze"
"AJG","Arthur J Gallagher","","02/06/2001","US Equity","Common stocks","Large cap","Financials","US3635761097","2359506","39,118,617,360","USD","Analyze"
"A","Agilent Technologies Inc","","02/02/2001","US Equity","Common stocks","Large cap","Health Care","US00846U1016","2520153","38,775,383,984","USD","Analyze"
"HLN","Haleon plc American Depositary Shares (Each representing two Ordinary Shares)","","07/18/2022","US Equity","ADRs","Large cap","Consumer Staples","","","38,646,691,487","USD","Analyze"
"TDG","Transdigm Group Inc","","03/15/2006","US Equity","Common stocks","Large cap","Industrials","US8936411003","B11FJK3","38,286,892,380","USD","Analyze"
"TRP","TransCanada Corporation","","08/27/2001","US Equity","Common stocks","Large cap","Energy","CA87807B1076","BJMY6G0","38,269,351,526","USD","Analyze"
"AFL","Aflac Inc","","03/17/1980","US Equity","Common stocks","Large cap","Financials","US0010551028","2026361","38,250,125,689","USD","Analyze"
"TRV","Travelers Companies Inc","","03/09/2001","US Equity","Common stocks","Large cap","Financials","US89417E1091","2769503","38,030,967,246","USD","Analyze"
"YPF","YPF Sociedad Anonima ADRs","","02/11/2013","US Equity","ADRs","Large cap","Energy","US9842451000","2985945","37,989,010,958","USD","Analyze"
"NEM","Newmont Corporation","","02/27/2001","US Equity","Common stocks","Large cap","Materials","US6516391066","2636607","37,969,561,215","USD","Analyze"
"CM","Canadian Imperial Bank Of Commerce","","08/03/2001","US Equity","Common stocks","Large cap","Financials","CA1360691010","2170525","37,743,499,651","USD","Analyze"
"PCGU","Pacific Gas & Electric Co. Equity Unit","","07/07/2020","US Equity","Units","Large cap","Utilities","","BMG7600","37,708,326,253","USD","Analyze"
"LYG","Lloyds Banking Group PLC ADRs","","11/27/2001","US Equity","ADRs","Large cap","Financials","US5394391099","2544346","37,467,655,191","USD","Analyze"
"NUE","Nucor Corp","","02/28/2001","US Equity","Common stocks","Large cap","Materials","US6703461052","2651086","37,285,531,812","USD","Analyze"
"SYY","Sysco Corp","","03/07/2001","US Equity","Common stocks","Large cap","Consumer Staples","US8718291078","2868165","37,171,842,311","USD","Analyze"
"CARR","Carrier Global Corporation","","04/03/2020","US Equity","Common stocks","Large cap","Industrials","US14448C1045","BK4N0D7","36,988,351,406","USD","Analyze"
"HES","Hess Corp","","02/21/2001","US Equity","Common stocks","Large cap","Energy","US42809H1077","2023748","36,913,111,917","USD","Analyze"
"KMI","Kinder Morgan Inc","","02/11/2011","US Equity","Common stocks","Large cap","Energy","US49456B1017","B3NQ4P8","36,844,772,841","USD","Analyze"
"CRH","CRH PLC ADRs","","08/30/2001","US Equity","ADRs","Large cap","Materials","US12626K2033","0182704","36,799,934,631","USD","Analyze"
"NTR","Nutrien Ltd.","","01/02/2018","US Equity","Common stocks","Large cap","Materials","CA67077M1086","BDRJLN0","36,586,606,605","USD","Analyze"
"DOW","Dow Inc.","","12/21/1990","US Equity","Common stocks","Large cap","Materials","US2605571031","BHXCF84","36,567,616,820","USD","Analyze"
"JCI","Johnson Controls International Plc","","02/11/2013","US Equity","Common stocks","Large cap","Industrials","IE00BY7QL619","BY7QL61","36,293,092,764","USD","Analyze"
"LHX","L3Harris Technologies, Inc.","","03/17/1980","US Equity","Common stocks","Large cap","Industrials","US5024311095","BK9DTN5","36,239,906,793","USD","Analyze"
"HLT","Hilton Worldwide Holdings Inc","","12/12/2013","US Equity","Common stocks","Large cap","Consumer Discretionary","US43300A2033","BYVMW06","36,149,361,585","USD","Analyze"
"ET","Energy Transfer Operating LP","","11/12/2013","US Equity","MLPs","Large cap","Energy","US29273V1008","BNZGZ19","36,144,855,117","USD","Analyze"
"YUM","Yum Brands Inc","","03/13/2001","US Equity","Common stocks","Large cap","Consumer Discretionary","US9884981013","2098876","35,764,171,948","USD","Analyze"
"PUK","Prudential PLC ADRs","","02/11/2013","US Equity","ADRs","Large cap","Financials","US74435K2042","2706588","35,608,269,080","USD","Analyze"
"MFG","Mizuho Financial Group Inc ADRs","","11/08/2006","US Equity","ADRs","Large cap","Financials","US60687Y1091","B1GKB85","35,549,498,516","USD","Analyze"
"IQV","IQVIA Holdings, Inc.","","05/09/2013","US Equity","Common stocks","Large cap","Health Care","US46266C1053","BDR73G1","34,994,547,104","USD","Analyze"
"AIG","American International Group Inc","","02/06/2001","US Equity","Common stocks","Large cap","Financials","US0268747849","2027342","34,768,586,629","USD","Analyze"
"KR","Kroger","","02/23/2001","US Equity","Common stocks","Large cap","Consumer Staples","US5010441013","2497406","34,731,677,375","USD","Analyze"
"BK","Bank Of New York Mellon Corp","","02/09/2001","US Equity","Common stocks","Large cap","Financials","US0640581007","B1Z77F6","34,577,988,683","USD","Analyze"
"CNC","Centene Corp","","12/13/2001","US Equity","Common stocks","Large cap","Health Care","US15135B1017","2807061","34,498,136,102","USD","Analyze"
"WMB","Williams Inc","","03/13/2001","US Equity","Common stocks","Large cap","Energy","US9694571004","2967181","34,492,373,799","USD","Analyze"
"SE","Sea Limited ADRs","","12/14/2006","US Equity","ADRs","Large cap","Communication Services","US81141R1005","BYWD7L4","34,284,808,043","USD","Analyze"
"COF","Capital One Financial Corp","","02/13/2001","US Equity","Common stocks","Large cap","Financials","US14040H1059","2654461","34,277,853,574","USD","Analyze"
"WCN","Waste Connections Inc","","06/05/2009","US Equity","Common stocks","Large cap","Industrials","CA94106B1013","BYQFRK5","33,776,508,445","USD","Analyze"
"MPLX","MPLX LP","","10/26/2012","US Equity","MLPs","Large cap","Energy","US55336V1008","B847R56","33,635,076,082","USD","Analyze"
"SQ","Square Inc Class A","","11/19/2015","US Equity","Common stocks","Large cap","Information Technology","US8522341036","BYNZGK1","33,501,222,606","USD","Analyze"
"SPG","Simon Property Group, Inc","","03/06/2001","US Equity","REITs","Large cap","Real Estate","US8288061091","2812452","33,470,423,118","USD","Analyze"
"GWW","W.W. Grainger Inc","","02/21/2001","US Equity","Common stocks","Large cap","Industrials","US3848021040","2380863","33,443,798,653","USD","Analyze"
"ALC","Alcon Inc.","","11/09/2006","US Equity","Common stocks","Large cap","Health Care","CH0432492467","BJT1GR5","33,429,930,000","USD","Analyze"
"OTIS","Otis Worldwide Corporation","","04/03/2020","US Equity","Common stocks","Large cap","Industrials","US68902V1070","BK531S8","33,305,720,329","USD","Analyze"
"DHI","D R Horton Inc","","02/14/2001","US Equity","Common stocks","Large cap","Consumer Discretionary","US23331A1097","2250687","33,061,911,642","USD","Analyze"
"MFC","Manulife Financial Corporation","","02/11/2013","US Equity","Common stocks","Large cap","Financials","CA56501R1064","2492519","32,967,725,751","USD","Analyze"
"APO","Apollo Global Management LLC","","03/30/2011","US Equity","MLPs","Large cap","Financials","US03769M1062","BN44JF6","32,926,642,845","USD","Analyze"
"ED","Consolidated Edison Inc","","02/15/2001","US Equity","Common stocks","Large cap","Utilities","US2091151041","2216850","32,568,279,776","USD","Analyze"
"WELL","Welltower Inc","","03/04/2013","US Equity","REITs","Large cap","Real Estate","US95040Q1040","BYVYHH4","32,264,748,782","USD","Analyze"
"GOLD","Barrick Gold Corporation","","07/11/2002","US Equity","Common stocks","Large cap","Materials","CA0679011084","","32,122,898,796","USD","Analyze"
"MTD","Mettler Toledo Inc","","02/27/2001","US Equity","Common stocks","Large cap","Health Care","US5926881054","2126249","32,025,875,675","USD","Analyze"
"CMI","Cummins Inc","","02/13/2001","US Equity","Common stocks","Large cap","Industrials","US2310211063","2240202","31,977,669,155","USD","Analyze"
"ROK","Rockwell Automation Inc","","03/06/2001","US Equity","Common stocks","Large cap","Industrials","US7739031091","2754060","31,957,728,894","USD","Analyze"
"AME","Ametek Inc","","02/07/2001","US Equity","Common stocks","Large cap","Industrials","US0311001004","2089212","31,859,366,666","USD","Analyze"
"NWG","NatWest Group plc ADRs","","10/11/2007","US Equity","ADRs","Large cap","Financials","","","31,537,065,492","USD","Analyze"
"DD","DuPont de Nemours, Inc.","","03/17/1980","US Equity","Common stocks","Large cap","Materials","US26614N1028","BK0VN47","31,331,989,235","USD","Analyze"
"AMP","Ameriprise Finance Inc","","09/15/2005","US Equity","Common stocks","Large cap","Financials","US03076C1062","B0J7D57","31,245,722,922","USD","Analyze"
"ORAN","Orange SA ADRs","","09/06/2001","US Equity","ADRs","Large cap","Communication Services","US6840601065","","31,229,064,472","USD","Analyze"
"RMD","Resmed Inc","","03/06/2001","US Equity","Common stocks","Large cap","Health Care","US7611521078","2732903","30,937,653,284","USD","Analyze"
"DVN","Devon Energy Corp","","02/14/2001","US Equity","Common stocks","Large cap","Energy","US25179M1036","2480677","30,554,157,475","USD","Analyze"
"ABC","AmerisourceBergen Corp","","02/02/2001","US Equity","Common stocks","Large cap","Health Care","US03073E1055","2795393","30,526,828,315","USD","Analyze"
"CHT","Chunghwa Telecom Co Ltd ADRs","","07/17/2003","US Equity","ADRs","Large cap","Communication Services","US17133Q5027","B4TDF13","30,479,007,495","USD","Analyze"
"PCG","Pacific Gas & Electric Co.","","03/01/2001","US Equity","Common stocks","Large cap","Utilities","US69331C1080","2689560","30,427,100,000","USD","Analyze"
"VICI","VICI Properties Inc","","10/17/2017","US Equity","REITs","Large cap","Real Estate","US9256521090","BYWH073","30,186,399,835","USD","Analyze"
"CVE","Cenovus Energy Inc","","11/03/2009","US Equity","Common stocks","Large cap","Energy","CA15135U1093","","30,006,401,286","USD","Analyze"
"CVE+","Cenovus Energy Inc Warrants (each warrant entitles the holder to purchase one common share at an exercise price of C$6.54 per share)","","12/29/2020","US Equity","Warrants","Operating Companies","Energy","","","30,006,401,286","USD","Analyze"
"BF.A","Brown Forman Inc Class A","","05/03/1973","US Equity","Common stocks","Large cap","Consumer Staples","US1156371007","2146816","29,737,520,002","USD","Analyze"
"BF.B","Brown Forman Inc Class B","","09/06/1984","US Equity","Common stocks","Large cap","Consumer Staples","US1156372096","2146838","29,737,520,002","USD","Analyze"
"FIS","Fidelity National Information Services","","06/20/2001","US Equity","Common stocks","Large cap","Information Technology","US31620M1062","2769796","29,579,015,586","USD","Analyze"
"LEN","Lennar Corporation Class A","","02/26/2001","US Equity","Common stocks","Large cap","Consumer Discretionary","US5260571048","2511920","29,215,382,982","USD","Analyze"
"LEN.B","Lennar Corporation Class B","","04/09/2003","US Equity","Common stocks","Large cap","Consumer Discretionary","US5260573028","2578293","29,215,382,982","USD","Analyze"
"APTV","Aptiv Plc","","12/05/2017","US Equity","Common stocks","Large cap","Consumer Discretionary","JE00B783TY65","B783TY6","29,191,755,330","USD","Analyze"
"PPG","PPG Industries Inc","","03/17/1980","US Equity","Common stocks","Large cap","Materials","US6935061076","2698470","29,069,064,480","USD","Analyze"
"CAJ","Canon Inc ADRs","","08/30/2001","US Equity","ADRs","Large cap","Information Technology","US1380063099","2173706","28,889,316,630","USD","Analyze"
"TU","Telus Corporation","","02/11/2013","US Equity","Common stocks","Large cap","Communication Services","","","28,506,118,469","USD","Analyze"
"WEC","WEC Energy Group Inc","","03/13/2001","US Equity","Common stocks","Large cap","Utilities","US92939U1060","BYY8XK8","28,367,027,373","USD","Analyze"
"PEG","Public Service Enterprise Group Inc","","03/01/2001","US Equity","Common stocks","Large cap","Utilities","US7445731067","2707677","28,300,204,693","USD","Analyze"
"PRU","Prudential Financial Inc","","12/13/2001","US Equity","Common stocks","Large cap","Financials","US7443201022","2819118","28,266,180,000","USD","Analyze"
"LYB","Lyondellbasell Industries NV","","10/14/2010","US Equity","Common stocks","Large cap","Materials","NL0009434992","B3SPXZ3","27,950,568,913","USD","Analyze"
"KEYS","Keysight Technologies Inc","","10/20/2014","US Equity","Common stocks","Large cap","Information Technology","US49338L1035","BQZJ0Q9","27,868,022,452","USD","Analyze"
"ALL","Allstate Corp","","02/07/2001","US Equity","Common stocks","Large cap","Financials","US0200021014","2019952","27,802,349,726","USD","Analyze"
"GLW","Corning Inc","","02/21/2001","US Equity","Common stocks","Large cap","Information Technology","US2193501051","2224701","27,670,590,065","USD","Analyze"
"FNV","Franco-Nevada Corporation","","09/08/2011","US Equity","Common stocks","Large cap","Materials","CA3518581051","","27,555,790,428","USD","Analyze"
"HPQ","HP Inc","","02/21/2001","US Equity","Common stocks","Large cap","Information Technology","US40434L1052","BYX4D52","27,313,294,433","USD","Analyze"
"DLR","Digital Realty Trust, Inc","","10/29/2004","US Equity","REITs","Large cap","Real Estate","US2538681030","B03GQS4","27,239,078,580","USD","Analyze"
"FERG","Ferguson plc","","07/20/2001","US Equity","Common stocks","Large cap","Industrials","JE00BJVNSS43","BKB0C57","26,994,986,252","USD","Analyze"
"CLR","Continental Resources Inc","","05/15/2007","US Equity","Common stocks","Large cap","Energy","US2120151012","B1XGWS3","26,961,475,199","USD","Analyze"
"STLA","Stellantis N.V.","","08/14/2001","US Equity","Common stocks","Large cap","Consumer Discretionary","NL00150001Q9","BM9RCN2","26,918,720,894","USD","Analyze"
"MET","Metlife Inc","","02/27/2001","US Equity","Common stocks","Large cap","Financials","US59156R1086","2573209","26,849,539,855","USD","Analyze"
"TLK","Telekomunikasi Indonesia Persero Tbk PT ADRs","","02/11/2013","US Equity","ADRs","Large cap","Communication Services","US7156841063","2882228","26,756,704,704","USD","Analyze"
